type,nr_processes,grid_dim,matrix_size,solver,linear_system,time,iterations,precision,damping_parameter,step_size_h,SPEEDUP,EFFICENCY
parallel,22,46,2025,damped-jacobi,nine-point,0.061004,80,1.00E-11,0.666667,0.0217391,,
parallel,22,46,2025,gauss-seidel,nine-point,0.101155,29,1.00E-11,0.666667,0.0217391,,
parallel,22,47,2116,damped-jacobi,nine-point,0.0664737,80,1.00E-11,0.666667,0.0212766,,
parallel,22,47,2116,gauss-seidel,nine-point,0.111284,29,1.00E-11,0.666667,0.0212766,,
parallel,22,48,2209,damped-jacobi,nine-point,0.0667622,79,1.00E-11,0.666667,0.0208333,,
parallel,22,48,2209,gauss-seidel,nine-point,0.117815,29,1.00E-11,0.666667,0.0208333,,
parallel,22,49,2304,damped-jacobi,nine-point,0.0696459,79,1.00E-11,0.666667,0.0204082,,
parallel,22,49,2304,gauss-seidel,nine-point,0.101648,28,1.00E-11,0.666667,0.0204082,,
parallel,22,50,2401,damped-jacobi,nine-point,0.0725632,79,1.00E-11,0.666667,0.02,,
parallel,22,50,2401,gauss-seidel,nine-point,0.121097,28,1.00E-11,0.666667,0.02,,
parallel,22,51,2500,damped-jacobi,nine-point,0.0750729,79,1.00E-11,0.666667,0.0196078,,
parallel,22,51,2500,gauss-seidel,nine-point,0.132746,28,1.00E-11,0.666667,0.0196078,,
parallel,22,52,2601,damped-jacobi,nine-point,0.0791579,79,1.00E-11,0.666667,0.0192308,,
parallel,22,52,2601,gauss-seidel,nine-point,0.141717,28,1.00E-11,0.666667,0.0192308,,
parallel,22,53,2704,damped-jacobi,nine-point,0.0782513,79,1.00E-11,0.666667,0.0188679,,
parallel,22,53,2704,gauss-seidel,nine-point,0.149133,28,1.00E-11,0.666667,0.0188679,,
parallel,22,54,2809,damped-jacobi,nine-point,0.0944566,79,1.00E-11,0.666667,0.0185185,,
parallel,22,54,2809,gauss-seidel,nine-point,0.160832,28,1.00E-11,0.666667,0.0185185,,
parallel,22,55,2916,damped-jacobi,nine-point,0.0829381,79,1.00E-11,0.666667,0.0181818,,
parallel,22,55,2916,gauss-seidel,nine-point,0.16809,28,1.00E-11,0.666667,0.0181818,,
parallel,22,56,3025,damped-jacobi,nine-point,0.0849855,79,1.00E-11,0.666667,0.0178571,,
parallel,22,56,3025,gauss-seidel,nine-point,0.173507,28,1.00E-11,0.666667,0.0178571,,
parallel,22,57,3136,damped-jacobi,nine-point,0.0922177,79,1.00E-11,0.666667,0.0175439,,
parallel,22,57,3136,gauss-seidel,nine-point,0.185312,28,1.00E-11,0.666667,0.0175439,,
parallel,22,58,3249,damped-jacobi,nine-point,0.100118,79,1.00E-11,0.666667,0.0172414,,
parallel,22,58,3249,gauss-seidel,nine-point,0.200841,28,1.00E-11,0.666667,0.0172414,,
parallel,22,59,3364,damped-jacobi,nine-point,0.106016,78,1.00E-11,0.666667,0.0169492,,
parallel,22,59,3364,gauss-seidel,nine-point,0.216508,28,1.00E-11,0.666667,0.0169492,,
parallel,22,60,3481,damped-jacobi,nine-point,0.107773,78,1.00E-11,0.666667,0.0166667,,
parallel,22,60,3481,gauss-seidel,nine-point,0.220545,28,1.00E-11,0.666667,0.0166667,,
parallel,22,61,3600,damped-jacobi,nine-point,0.135561,78,1.00E-11,0.666667,0.0163934,,
parallel,22,61,3600,gauss-seidel,nine-point,0.236504,28,1.00E-11,0.666667,0.0163934,,
parallel,22,62,3721,damped-jacobi,nine-point,0.134939,78,1.00E-11,0.666667,0.016129,,
parallel,22,62,3721,gauss-seidel,nine-point,0.241165,28,1.00E-11,0.666667,0.016129,,
parallel,22,63,3844,damped-jacobi,nine-point,0.133564,78,1.00E-11,0.666667,0.015873,,
parallel,22,63,3844,gauss-seidel,nine-point,0.257331,28,1.00E-11,0.666667,0.015873,,
parallel,22,64,3969,damped-jacobi,nine-point,0.145719,78,1.00E-11,0.666667,0.015625,,
parallel,22,64,3969,gauss-seidel,nine-point,0.271566,28,1.00E-11,0.666667,0.015625,,
parallel,22,65,4096,damped-jacobi,nine-point,0.18587,78,1.00E-11,0.666667,0.0153846,,
parallel,22,65,4096,gauss-seidel,nine-point,0.293963,28,1.00E-11,0.666667,0.0153846,,
parallel,22,66,4225,damped-jacobi,nine-point,0.135707,78,1.00E-11,0.666667,0.0151515,,
parallel,22,66,4225,gauss-seidel,nine-point,0.309778,28,1.00E-11,0.666667,0.0151515,,
parallel,22,67,4356,damped-jacobi,nine-point,0.207615,78,1.00E-11,0.666667,0.0149254,,
parallel,22,67,4356,gauss-seidel,nine-point,0.314766,28,1.00E-11,0.666667,0.0149254,,
parallel,22,68,4489,damped-jacobi,nine-point,0.1708,78,1.00E-11,0.666667,0.0147059,,
parallel,22,68,4489,gauss-seidel,nine-point,0.339882,28,1.00E-11,0.666667,0.0147059,,
parallel,22,69,4624,damped-jacobi,nine-point,0.200177,78,1.00E-11,0.666667,0.0144928,,
parallel,22,69,4624,gauss-seidel,nine-point,0.353029,28,1.00E-11,0.666667,0.0144928,,
parallel,22,70,4761,damped-jacobi,nine-point,0.261509,78,1.00E-11,0.666667,0.0142857,,
parallel,22,70,4761,gauss-seidel,nine-point,0.384864,28,1.00E-11,0.666667,0.0142857,,
parallel,23,6,25,damped-jacobi,nine-point,0.00227085,84,1.00E-11,0.666667,0.166667,,
parallel,23,6,25,gauss-seidel,nine-point,0.0016835,25,1.00E-11,0.666667,0.166667,,
parallel,23,7,36,damped-jacobi,nine-point,0.00220011,69,1.00E-11,0.666667,0.142857,,
parallel,23,7,36,gauss-seidel,nine-point,0.00207383,28,1.00E-11,0.666667,0.142857,,
parallel,23,8,49,damped-jacobi,nine-point,0.00272358,89,1.00E-11,0.666667,0.125,,
parallel,23,8,49,gauss-seidel,nine-point,0.00208929,28,1.00E-11,0.666667,0.125,,
parallel,23,9,64,damped-jacobi,nine-point,0.00213885,77,1.00E-11,0.666667,0.111111,,
parallel,23,9,64,gauss-seidel,nine-point,0.00194472,29,1.00E-11,0.666667,0.111111,,
parallel,23,10,81,damped-jacobi,nine-point,0.00281788,89,1.00E-11,0.666667,0.1,,
parallel,23,10,81,gauss-seidel,nine-point,0.00258067,29,1.00E-11,0.666667,0.1,,
parallel,23,11,100,damped-jacobi,nine-point,0.00300486,81,1.00E-11,0.666667,0.0909091,,
parallel,23,11,100,gauss-seidel,nine-point,0.00259483,30,1.00E-11,0.666667,0.0909091,,
parallel,23,12,121,damped-jacobi,nine-point,0.00292517,88,1.00E-11,0.666667,0.0833333,,
parallel,23,12,121,gauss-seidel,nine-point,0.00250105,30,1.00E-11,0.666667,0.0833333,,
parallel,23,13,144,damped-jacobi,nine-point,0.0032162,83,1.00E-11,0.666667,0.0769231,,
parallel,23,13,144,gauss-seidel,nine-point,0.00294867,31,1.00E-11,0.666667,0.0769231,,
parallel,23,14,169,damped-jacobi,nine-point,0.00340433,87,1.00E-11,0.666667,0.0714286,,
parallel,23,14,169,gauss-seidel,nine-point,0.00317568,31,1.00E-11,0.666667,0.0714286,,
parallel,23,15,196,damped-jacobi,nine-point,0.00375658,83,1.00E-11,0.666667,0.0666667,,
parallel,23,15,196,gauss-seidel,nine-point,0.00397348,31,1.00E-11,0.666667,0.0666667,,
parallel,23,16,225,damped-jacobi,nine-point,0.00445148,86,1.00E-11,0.666667,0.0625,,
parallel,23,16,225,gauss-seidel,nine-point,0.00460846,30,1.00E-11,0.666667,0.0625,,
parallel,23,17,256,damped-jacobi,nine-point,0.00532373,84,1.00E-11,0.666667,0.0588235,,
parallel,23,17,256,gauss-seidel,nine-point,0.0056268,30,1.00E-11,0.666667,0.0588235,,
parallel,23,18,289,damped-jacobi,nine-point,0.005213,85,1.00E-11,0.666667,0.0555556,,
parallel,23,18,289,gauss-seidel,nine-point,0.00593561,30,1.00E-11,0.666667,0.0555556,,
parallel,23,19,324,damped-jacobi,nine-point,0.00468108,84,1.00E-11,0.666667,0.0526316,,
parallel,23,19,324,gauss-seidel,nine-point,0.0060631,30,1.00E-11,0.666667,0.0526316,,
parallel,23,20,361,damped-jacobi,nine-point,0.00519924,84,1.00E-11,0.666667,0.05,6.452096845,
parallel,23,20,361,gauss-seidel,nine-point,0.00684492,30,1.00E-11,0.666667,0.05,1.266124367,0.05504888551
parallel,23,21,400,damped-jacobi,nine-point,0.00550457,83,1.00E-11,0.666667,0.047619,,
parallel,23,21,400,gauss-seidel,nine-point,0.00818942,30,1.00E-11,0.666667,0.047619,,
parallel,23,22,441,damped-jacobi,nine-point,0.00627912,83,1.00E-11,0.666667,0.0454545,,
parallel,23,22,441,gauss-seidel,nine-point,0.00857725,30,1.00E-11,0.666667,0.0454545,,
parallel,23,23,484,damped-jacobi,nine-point,0.00687147,83,1.00E-11,0.666667,0.0434783,,
parallel,23,23,484,gauss-seidel,nine-point,0.0100953,30,1.00E-11,0.666667,0.0434783,,
parallel,23,24,529,damped-jacobi,nine-point,0.0075231,83,1.00E-11,0.666667,0.0416667,,
parallel,23,24,529,gauss-seidel,nine-point,0.0114979,30,1.00E-11,0.666667,0.0416667,,
parallel,23,25,576,damped-jacobi,nine-point,0.00890396,83,1.00E-11,0.666667,0.04,,
parallel,23,25,576,gauss-seidel,nine-point,0.0133557,30,1.00E-11,0.666667,0.04,,
parallel,23,26,625,damped-jacobi,nine-point,0.00952625,83,1.00E-11,0.666667,0.0384615,,
parallel,23,26,625,gauss-seidel,nine-point,0.0155765,30,1.00E-11,0.666667,0.0384615,,
parallel,23,27,676,damped-jacobi,nine-point,0.0105712,82,1.00E-11,0.666667,0.037037,,
parallel,23,27,676,gauss-seidel,nine-point,0.0182416,29,1.00E-11,0.666667,0.037037,,
parallel,23,28,729,damped-jacobi,nine-point,0.0116144,82,1.00E-11,0.666667,0.0357143,,
parallel,23,28,729,gauss-seidel,nine-point,0.0194269,29,1.00E-11,0.666667,0.0357143,,
parallel,23,29,784,damped-jacobi,nine-point,0.0135922,82,1.00E-11,0.666667,0.0344828,,
parallel,23,29,784,gauss-seidel,nine-point,0.0226885,29,1.00E-11,0.666667,0.0344828,,
parallel,23,30,841,damped-jacobi,nine-point,0.0154823,82,1.00E-11,0.666667,0.0333333,,
parallel,23,30,841,gauss-seidel,nine-point,0.0267126,29,1.00E-11,0.666667,0.0333333,,
parallel,23,31,900,damped-jacobi,nine-point,0.0165528,82,1.00E-11,0.666667,0.0322581,,
parallel,23,31,900,gauss-seidel,nine-point,0.0304093,29,1.00E-11,0.666667,0.0322581,,
parallel,23,32,961,damped-jacobi,nine-point,0.0188667,81,1.00E-11,0.666667,0.03125,,
parallel,23,32,961,gauss-seidel,nine-point,0.0256836,29,1.00E-11,0.666667,0.03125,,
parallel,23,33,1024,damped-jacobi,nine-point,0.0205602,81,1.00E-11,0.666667,0.030303,,
parallel,23,33,1024,gauss-seidel,nine-point,0.036885,29,1.00E-11,0.666667,0.030303,,
parallel,23,34,1089,damped-jacobi,nine-point,0.021721,81,1.00E-11,0.666667,0.0294118,,
parallel,23,34,1089,gauss-seidel,nine-point,0.0429463,29,1.00E-11,0.666667,0.0294118,,
parallel,23,35,1156,damped-jacobi,nine-point,0.0255827,81,1.00E-11,0.666667,0.0285714,,
parallel,23,35,1156,gauss-seidel,nine-point,0.0245158,29,1.00E-11,0.666667,0.0285714,,
parallel,23,36,1225,damped-jacobi,nine-point,0.0281873,81,1.00E-11,0.666667,0.0277778,,
parallel,23,36,1225,gauss-seidel,nine-point,0.0557095,29,1.00E-11,0.666667,0.0277778,,
parallel,23,37,1296,damped-jacobi,nine-point,0.031297,81,1.00E-11,0.666667,0.027027,,
parallel,23,37,1296,gauss-seidel,nine-point,0.0559962,29,1.00E-11,0.666667,0.027027,,
parallel,23,38,1369,damped-jacobi,nine-point,0.0323817,81,1.00E-11,0.666667,0.0263158,,
parallel,23,38,1369,gauss-seidel,nine-point,0.0591915,29,1.00E-11,0.666667,0.0263158,,
parallel,23,39,1444,damped-jacobi,nine-point,0.0352031,80,1.00E-11,0.666667,0.025641,,
parallel,23,39,1444,gauss-seidel,nine-point,0.03861,29,1.00E-11,0.666667,0.025641,,
parallel,44,40,1521,damped-jacobi,five-point,1.29541,9172,1.00E-11,1,0.025,29.67114659,0.6743442406
parallel,23,40,1521,gauss-seidel,nine-point,0.0706337,29,1.00E-11,0.666667,0.025,,
parallel,23,41,1600,damped-jacobi,nine-point,0.0460572,80,1.00E-11,0.666667,0.0243902,,
parallel,23,41,1600,gauss-seidel,nine-point,0.0767501,29,1.00E-11,0.666667,0.0243902,,
parallel,23,42,1681,damped-jacobi,nine-point,0.0480617,80,1.00E-11,0.666667,0.0238095,,
parallel,23,42,1681,gauss-seidel,nine-point,0.0789163,29,1.00E-11,0.666667,0.0238095,,
parallel,23,43,1764,damped-jacobi,nine-point,0.052651,80,1.00E-11,0.666667,0.0232558,,
parallel,23,43,1764,gauss-seidel,nine-point,0.0858926,29,1.00E-11,0.666667,0.0232558,,
parallel,23,44,1849,damped-jacobi,nine-point,0.054642,80,1.00E-11,0.666667,0.0227273,,
parallel,23,44,1849,gauss-seidel,nine-point,0.0910112,29,1.00E-11,0.666667,0.0227273,,
parallel,23,45,1936,damped-jacobi,nine-point,0.0582009,80,1.00E-11,0.666667,0.0222222,,
parallel,23,45,1936,gauss-seidel,nine-point,0.0983818,29,1.00E-11,0.666667,0.0222222,,
parallel,23,46,2025,damped-jacobi,nine-point,0.0610777,80,1.00E-11,0.666667,0.0217391,,
parallel,23,46,2025,gauss-seidel,nine-point,0.102956,29,1.00E-11,0.666667,0.0217391,,
parallel,23,47,2116,damped-jacobi,nine-point,0.0662677,80,1.00E-11,0.666667,0.0212766,,
parallel,23,47,2116,gauss-seidel,nine-point,0.104613,29,1.00E-11,0.666667,0.0212766,,
parallel,23,48,2209,damped-jacobi,nine-point,0.0675029,79,1.00E-11,0.666667,0.0208333,,
parallel,23,48,2209,gauss-seidel,nine-point,0.117244,29,1.00E-11,0.666667,0.0208333,,
parallel,23,49,2304,damped-jacobi,nine-point,0.066763,79,1.00E-11,0.666667,0.0204082,,
parallel,23,49,2304,gauss-seidel,nine-point,0.122704,28,1.00E-11,0.666667,0.0204082,,
parallel,23,50,2401,damped-jacobi,nine-point,0.0708492,79,1.00E-11,0.666667,0.02,,
parallel,23,50,2401,gauss-seidel,nine-point,0.127383,28,1.00E-11,0.666667,0.02,,
parallel,23,51,2500,damped-jacobi,nine-point,0.0728909,79,1.00E-11,0.666667,0.0196078,,
parallel,23,51,2500,gauss-seidel,nine-point,0.134431,28,1.00E-11,0.666667,0.0196078,,
parallel,23,52,2601,damped-jacobi,nine-point,0.0695783,79,1.00E-11,0.666667,0.0192308,,
parallel,23,52,2601,gauss-seidel,nine-point,0.1427,28,1.00E-11,0.666667,0.0192308,,
parallel,23,53,2704,damped-jacobi,nine-point,0.0723645,79,1.00E-11,0.666667,0.0188679,,
parallel,23,53,2704,gauss-seidel,nine-point,0.148192,28,1.00E-11,0.666667,0.0188679,,
parallel,23,54,2809,damped-jacobi,nine-point,0.0814059,79,1.00E-11,0.666667,0.0185185,,
parallel,23,54,2809,gauss-seidel,nine-point,0.151401,28,1.00E-11,0.666667,0.0185185,,
parallel,23,55,2916,damped-jacobi,nine-point,0.0915342,79,1.00E-11,0.666667,0.0181818,,
parallel,23,55,2916,gauss-seidel,nine-point,0.164557,28,1.00E-11,0.666667,0.0181818,,
parallel,23,56,3025,damped-jacobi,nine-point,0.0832948,79,1.00E-11,0.666667,0.0178571,,
parallel,23,56,3025,gauss-seidel,nine-point,0.173164,28,1.00E-11,0.666667,0.0178571,,
parallel,23,57,3136,damped-jacobi,nine-point,0.0993248,79,1.00E-11,0.666667,0.0175439,,
parallel,23,57,3136,gauss-seidel,nine-point,0.196696,28,1.00E-11,0.666667,0.0175439,,
parallel,23,58,3249,damped-jacobi,nine-point,0.0991565,79,1.00E-11,0.666667,0.0172414,,
parallel,23,58,3249,gauss-seidel,nine-point,0.191129,28,1.00E-11,0.666667,0.0172414,,
parallel,23,59,3364,damped-jacobi,nine-point,0.0982314,78,1.00E-11,0.666667,0.0169492,,
parallel,23,59,3364,gauss-seidel,nine-point,0.210129,28,1.00E-11,0.666667,0.0169492,,
parallel,23,60,3481,damped-jacobi,nine-point,0.105818,78,1.00E-11,0.666667,0.0166667,,
parallel,23,60,3481,gauss-seidel,nine-point,0.216551,28,1.00E-11,0.666667,0.0166667,,
parallel,23,61,3600,damped-jacobi,nine-point,0.107563,78,1.00E-11,0.666667,0.0163934,,
parallel,23,61,3600,gauss-seidel,nine-point,0.228489,28,1.00E-11,0.666667,0.0163934,,
parallel,23,62,3721,damped-jacobi,nine-point,0.115147,78,1.00E-11,0.666667,0.016129,,
parallel,23,62,3721,gauss-seidel,nine-point,0.252418,28,1.00E-11,0.666667,0.016129,,
parallel,23,63,3844,damped-jacobi,nine-point,0.132516,78,1.00E-11,0.666667,0.015873,,
parallel,23,63,3844,gauss-seidel,nine-point,0.263303,28,1.00E-11,0.666667,0.015873,,
parallel,23,64,3969,damped-jacobi,nine-point,0.122732,78,1.00E-11,0.666667,0.015625,,
parallel,23,64,3969,gauss-seidel,nine-point,0.284181,28,1.00E-11,0.666667,0.015625,,
parallel,23,65,4096,damped-jacobi,nine-point,0.169827,78,1.00E-11,0.666667,0.0153846,,
parallel,23,65,4096,gauss-seidel,nine-point,0.299624,28,1.00E-11,0.666667,0.0153846,,
parallel,23,66,4225,damped-jacobi,nine-point,0.130461,78,1.00E-11,0.666667,0.0151515,,
parallel,23,66,4225,gauss-seidel,nine-point,0.314595,28,1.00E-11,0.666667,0.0151515,,
parallel,23,67,4356,damped-jacobi,nine-point,0.149027,78,1.00E-11,0.666667,0.0149254,,
parallel,23,67,4356,gauss-seidel,nine-point,0.315917,28,1.00E-11,0.666667,0.0149254,,
parallel,23,68,4489,damped-jacobi,nine-point,0.190233,78,1.00E-11,0.666667,0.0147059,,
parallel,23,68,4489,gauss-seidel,nine-point,0.333284,28,1.00E-11,0.666667,0.0147059,,
parallel,23,69,4624,damped-jacobi,nine-point,0.251652,78,1.00E-11,0.666667,0.0144928,,
parallel,23,69,4624,gauss-seidel,nine-point,0.350113,28,1.00E-11,0.666667,0.0144928,,
parallel,23,70,4761,damped-jacobi,nine-point,0.235913,78,1.00E-11,0.666667,0.0142857,,
parallel,23,70,4761,gauss-seidel,nine-point,0.388673,28,1.00E-11,0.666667,0.0142857,,
parallel,24,6,25,damped-jacobi,nine-point,0.0028855,84,1.00E-11,0.666667,0.166667,,
parallel,24,6,25,gauss-seidel,nine-point,0.00189918,25,1.00E-11,0.666667,0.166667,,
parallel,24,7,36,damped-jacobi,nine-point,0.00214365,69,1.00E-11,0.666667,0.142857,,
parallel,24,7,36,gauss-seidel,nine-point,0.00210482,28,1.00E-11,0.666667,0.142857,,
parallel,24,8,49,damped-jacobi,nine-point,0.00245546,89,1.00E-11,0.666667,0.125,,
parallel,24,8,49,gauss-seidel,nine-point,0.00172034,28,1.00E-11,0.666667,0.125,,
parallel,24,9,64,damped-jacobi,nine-point,0.00234915,77,1.00E-11,0.666667,0.111111,,
parallel,24,9,64,gauss-seidel,nine-point,0.00187072,29,1.00E-11,0.666667,0.111111,,
parallel,24,10,81,damped-jacobi,nine-point,0.00274728,89,1.00E-11,0.666667,0.1,,
parallel,24,10,81,gauss-seidel,nine-point,0.00232325,29,1.00E-11,0.666667,0.1,,
parallel,24,11,100,damped-jacobi,nine-point,0.00287272,81,1.00E-11,0.666667,0.0909091,,
parallel,24,11,100,gauss-seidel,nine-point,0.00241334,30,1.00E-11,0.666667,0.0909091,,
parallel,24,12,121,damped-jacobi,nine-point,0.00351548,88,1.00E-11,0.666667,0.0833333,,
parallel,24,12,121,gauss-seidel,nine-point,0.00245955,30,1.00E-11,0.666667,0.0833333,,
parallel,24,13,144,damped-jacobi,nine-point,0.00294516,83,1.00E-11,0.666667,0.0769231,,
parallel,24,13,144,gauss-seidel,nine-point,0.00302199,31,1.00E-11,0.666667,0.0769231,,
parallel,24,14,169,damped-jacobi,nine-point,0.0034315,87,1.00E-11,0.666667,0.0714286,,
parallel,24,14,169,gauss-seidel,nine-point,0.00347102,31,1.00E-11,0.666667,0.0714286,,
parallel,24,15,196,damped-jacobi,nine-point,0.00370595,83,1.00E-11,0.666667,0.0666667,,
parallel,24,15,196,gauss-seidel,nine-point,0.00358598,31,1.00E-11,0.666667,0.0666667,,
parallel,24,16,225,damped-jacobi,nine-point,0.00474779,86,1.00E-11,0.666667,0.0625,,
parallel,24,16,225,gauss-seidel,nine-point,0.00447801,30,1.00E-11,0.666667,0.0625,,
parallel,24,17,256,damped-jacobi,nine-point,0.00463218,84,1.00E-11,0.666667,0.0588235,,
parallel,24,17,256,gauss-seidel,nine-point,0.0051857,30,1.00E-11,0.666667,0.0588235,,
parallel,24,18,289,damped-jacobi,nine-point,0.0051948,85,1.00E-11,0.666667,0.0555556,,
parallel,24,18,289,gauss-seidel,nine-point,0.00631978,30,1.00E-11,0.666667,0.0555556,,
parallel,24,19,324,damped-jacobi,nine-point,0.00461589,84,1.00E-11,0.666667,0.0526316,,
parallel,24,19,324,gauss-seidel,nine-point,0.00532396,30,1.00E-11,0.666667,0.0526316,,
parallel,24,20,361,damped-jacobi,nine-point,0.00511956,84,1.00E-11,0.666667,0.05,6.552516232,
parallel,24,20,361,gauss-seidel,nine-point,0.00642177,30,1.00E-11,0.666667,0.05,1.349553161,0.05623138169
parallel,24,21,400,damped-jacobi,nine-point,0.00548868,83,1.00E-11,0.666667,0.047619,,
parallel,24,21,400,gauss-seidel,nine-point,0.00792251,30,1.00E-11,0.666667,0.047619,,
parallel,24,22,441,damped-jacobi,nine-point,0.00601046,83,1.00E-11,0.666667,0.0454545,,
parallel,24,22,441,gauss-seidel,nine-point,0.00854461,30,1.00E-11,0.666667,0.0454545,,
parallel,24,23,484,damped-jacobi,nine-point,0.00675626,83,1.00E-11,0.666667,0.0434783,,
parallel,24,23,484,gauss-seidel,nine-point,0.0105704,30,1.00E-11,0.666667,0.0434783,,
parallel,24,24,529,damped-jacobi,nine-point,0.00730968,83,1.00E-11,0.666667,0.0416667,,
parallel,24,24,529,gauss-seidel,nine-point,0.0115973,30,1.00E-11,0.666667,0.0416667,,
parallel,24,25,576,damped-jacobi,nine-point,0.00810827,83,1.00E-11,0.666667,0.04,,
parallel,24,25,576,gauss-seidel,nine-point,0.0131467,30,1.00E-11,0.666667,0.04,,
parallel,24,26,625,damped-jacobi,nine-point,0.00960666,83,1.00E-11,0.666667,0.0384615,,
parallel,24,26,625,gauss-seidel,nine-point,0.0153232,30,1.00E-11,0.666667,0.0384615,,
parallel,24,27,676,damped-jacobi,nine-point,0.0104014,82,1.00E-11,0.666667,0.037037,,
parallel,24,27,676,gauss-seidel,nine-point,0.0169474,29,1.00E-11,0.666667,0.037037,,
parallel,24,28,729,damped-jacobi,nine-point,0.0112141,82,1.00E-11,0.666667,0.0357143,,
parallel,24,28,729,gauss-seidel,nine-point,0.0204336,29,1.00E-11,0.666667,0.0357143,,
parallel,24,29,784,damped-jacobi,nine-point,0.0126631,82,1.00E-11,0.666667,0.0344828,,
parallel,24,29,784,gauss-seidel,nine-point,0.0233612,29,1.00E-11,0.666667,0.0344828,,
parallel,24,30,841,damped-jacobi,nine-point,0.0146008,82,1.00E-11,0.666667,0.0333333,,
parallel,24,30,841,gauss-seidel,nine-point,0.0254335,29,1.00E-11,0.666667,0.0333333,,
parallel,24,31,900,damped-jacobi,nine-point,0.0158591,82,1.00E-11,0.666667,0.0322581,,
parallel,24,31,900,gauss-seidel,nine-point,0.0294879,29,1.00E-11,0.666667,0.0322581,,
parallel,24,32,961,damped-jacobi,nine-point,0.0181842,81,1.00E-11,0.666667,0.03125,,
parallel,24,32,961,gauss-seidel,nine-point,0.0322673,29,1.00E-11,0.666667,0.03125,,
parallel,24,33,1024,damped-jacobi,nine-point,0.0202285,81,1.00E-11,0.666667,0.030303,,
parallel,24,33,1024,gauss-seidel,nine-point,0.0360854,29,1.00E-11,0.666667,0.030303,,
parallel,24,34,1089,damped-jacobi,nine-point,0.0223074,81,1.00E-11,0.666667,0.0294118,,
parallel,24,34,1089,gauss-seidel,nine-point,0.0426679,29,1.00E-11,0.666667,0.0294118,,
parallel,24,35,1156,damped-jacobi,nine-point,0.0232592,81,1.00E-11,0.666667,0.0285714,,
parallel,24,35,1156,gauss-seidel,nine-point,0.0452968,29,1.00E-11,0.666667,0.0285714,,
parallel,24,36,1225,damped-jacobi,nine-point,0.026078,81,1.00E-11,0.666667,0.0277778,,
parallel,24,36,1225,gauss-seidel,nine-point,0.0497372,29,1.00E-11,0.666667,0.0277778,,
